Cycle, ARC, Entity Type, Entity Uid, Project Code, State, State Age (days), Days over limit, Protrack Link, SB Name(s)
2013.1, NA, MOUS, uid://A001/X122/X2ba, 2013.1.01358.S, FullyObserved, 21, 7, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X2ba, ACT-CL_J_b_06_TE
2013.1, NA, MOUS, uid://A001/X12e/X1ee, 2013.1.00276.S, FullyObserved, 21, 7, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12e/X1ee, MSDM_71-_a_07_TE
2013.1, NA, MOUS, uid://A001/X121/X2da, 2013.1.00857.S, FullyObserved, 21, 7, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X2da, Circumnu_a_06_TE
2013.1, NA, MOUS, uid://A001/X121/X2f3, 2013.1.00857.S, FullyObserved, 21, 7, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X2f3, Circumnu_b_06_TE
2013.1, NA, MOUS, uid://A001/X13f/X53, 2013.1.00718.S, FullyObserved, 22, 8, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13f/X53, UDF1_a_06_TE
2013.1, NA, MOUS, uid://A001/X12f/X31b, 2013.1.01161.S, FullyObserved, 22, 8, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X31b, NGC1365_a_06_7M
2013.1, NA, MOUS, uid://A001/X121/X4cb, 2013.1.00248.S, FullyObserved, 22, 8, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X4cb, C1_a_06_TC
2013.1, NA, MOUS, uid://A001/X13f/X63, 2013.1.00718.S, FullyObserved, 23, 9, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13f/X63, UDF1_e_06_TE
2013.1, NA, MOUS, uid://A001/X12f/X319, 2013.1.01161.S, FullyObserved, 23, 9, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X319, NGC1365_a_06_TC
2013.1, NA, MOUS, uid://A001/X13e/X1f4, 2013.1.00618.S, FullyObserved, 23, 9, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13e/X1f4, 211_a_06_TE
2013.1, NA, MOUS, uid://A001/X13f/X10c, 2013.1.00661.S, FullyObserved, 24, 10, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13f/X10c, Eta_Cari_a_06_TC
2013.1, NA, MOUS, uid://A001/X122/X3cc, 2013.1.01258.S, PartiallyObserved, 113, 23, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X3cc, aztec3-p_a_07_TE
2013.1, NA, MOUS, uid://A002/X95de6f/X1e, 2013.1.01161.S, PartiallyObserved, 119, 29, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X95de6f/X1e, Uranus_M83_a_06_TP
2013.1, NA, MOUS, uid://A002/X95de6f/X24, 2013.1.00952.S, PartiallyObserved, 121, 31, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X95de6f/X24, SDSS_J09_a_06_TP
2013.1, NA, MOUS, uid://A001/X121/X392, 2013.1.00116.S, PartiallyObserved, 127, 37, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X392, L1527-mm_a_07_TE
2013.1, NA, MOUS, uid://A001/X122/X1f1, 2013.1.00226.S, PartiallyObserved, 144, 54, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X1f1, lkca_15_a_06_TE
2013.1, NA, MOUS, uid://A001/X121/X1b3, 2013.1.00229.S, PartiallyObserved, 144, 54, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X1b3, NGC_3258_a_06_TE
2013.1, NA, MOUS, uid://A001/X121/X12b, 2013.1.00524.S, PartiallyObserved, 144, 54, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X12b, IC5179_a_09_TE
2013.1, NA, MOUS, uid://A001/X121/X2c9, 2013.1.00694.S, PartiallyObserved, 144, 54, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X2c9, IM_Lup_a_06_TE
2013.1, NA, MOUS, uid://A001/X145/Xce, 2013.1.00662.S, PartiallyObserved, 146, 56, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/Xce, OMC-3_a_03_7M
2013.1, NA, MOUS, uid://A001/X145/Xc6, 2013.1.00662.S, PartiallyObserved, 159, 69, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/Xc6, OMC-2_a_03_7M
2013.1, NA, MOUS, uid://A001/X12f/X329, 2013.1.01161.S, FullyObserved, 89, 75, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X329, M83_a_06_7M
2013.1, NA, MOUS, uid://A002/X9a055b/X26, 2013.1.00857.S, FullyObserved, 93, 79, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9a055b/X26, J1256-0547_b_03_TP
2013.1, NA, MOUS, uid://A001/X121/X2f0, 2013.1.00857.S, FullyObserved, 93, 79, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X2f0, Circumnu_b_03_TP
2013.1, NA, MOUS, uid://A001/X145/Xcc, 2013.1.00662.S, FullyObserved, 95, 81, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/Xcc, OMC-3_a_03_TE
2013.1, NA, MOUS, uid://A001/X13e/X1fe, 2013.1.00645.S, FullyObserved, 98, 84, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13e/X1fe, epsilon__a_06_TE
2013.1, NA, MOUS, uid://A002/X95de6f/X19, 2013.1.01161.S, FullyObserved, 100, 86, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X95de6f/X19, Uranus_a_06_TP
2013.1, NA, MOUS, uid://A002/X95de6f/X22, 2013.1.00952.S, FullyObserved, 101, 87, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X95de6f/X22, Uranus_a_06_TP
2013.1, NA, MOUS, uid://A001/X13f/X5f, 2013.1.00718.S, FullyObserved, 114, 100, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13f/X5f, UDF1_d_06_TE
2013.1, NA, MOUS, uid://A001/X138/X53, 2013.1.00999.S, FullyObserved, 115, 101, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X138/X53, Abell_27_a_06_TE
2013.1, NA, MOUS, uid://A001/X13f/X5b, 2013.1.00718.S, FullyObserved, 115, 101, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13f/X5b, UDF1_c_06_TE
2013.1, NA, MOUS, uid://A001/X12f/X327, 2013.1.01161.S, FullyObserved, 118, 104, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X327, M83_a_06_TC
2013.1, NA, MOUS, uid://A001/X12f/X1f7, 2013.1.00451.S, PartiallyObserved, 208, 118, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X1f7, Orion_KL_a_09_7M
2013.1, NA, MOUS, uid://A001/X122/X20d, 2013.1.00226.S, PartiallyObserved, 223, 133, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X20d, hd_16329_b_06_TE
2013.1, NA, MOUS, uid://A001/X11f/X9c, 2013.1.00041.S, PartiallyObserved, 240, 150, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X11f/X9c, 1-NGC220_a_03_TE
2013.1, NA, MOUS, uid://A001/X122/X237, 2013.1.00647.S, PartiallyObserved, 255, 165, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X237, DM_Tau_a_03_TE
2013.1, NA, MOUS, uid://A001/X12f/X32f, 2013.1.01161.S, PartiallyObserved, 262, 172, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X32f, M83_b_06_TE
2013.1, NA, MOUS, uid://A001/X122/X201, 2013.1.00226.S, Verified, 179, 172, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X201, as_209_b_06_TE
2013.1, NA, MOUS, uid://A001/X122/X58, 2013.1.00099.S, PartiallyObserved, 266, 176, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X58, NGC4945_a_07_TE
2013.1, NA, MOUS, uid://A001/X122/X608, 2013.1.00824.S, PartiallyObserved, 283, 193, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X608, NGC_5765_a_09_TE
2013.1, NA, MOUS, uid://A001/X122/X272, 2013.1.01113.S, PartiallyObserved, 285, 195, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X272, Cha-MMS1_a_06_TE
2013.1, NA, MOUS, uid://A001/X135/X16, 2013.1.00430.S, PartiallyObserved, 295, 205, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X135/X16, RCSGA032_a_09_TE
2013.1, NA, MOUS, uid://A001/X122/X1f9, 2013.1.00226.S, PartiallyObserved, 299, 209, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X1f9, hd_16329_a_06_TE
2013.1, NA, MOUS, uid://A001/X12f/X31d, 2013.1.01161.S, PartiallyObserved, 302, 212, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X31d, NGC1365_a_06_TP;  NGC1365_b_06_TP
2013.1, NA, MOUS, uid://A001/X12f/X32b, 2013.1.01161.S, PartiallyObserved, 302, 212, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X32b, M83_a_06_TP (Canceled);  M83_b_06_TP
2013.1, NA, MOUS, uid://A001/X121/X42f, 2013.1.00976.S, PartiallyObserved, 313, 223, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X42f, DO_NOT_OBSERVE
2013.1, NA, MOUS, uid://A001/X122/X2cd, 2013.1.01231.S, PartiallyObserved, 317, 227, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X2cd, SPT0346-_b_07_TE
2013.1, NA, MOUS, uid://A001/X120/X35, 2013.1.00469.S, PartiallyObserved, 322, 232, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/X35, VV114_a_09_7M
2013.1, NA, MOUS, uid://A001/X122/X209, 2013.1.00226.S, PartiallyObserved, 323, 233, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X209, v4046_sg_b_06_TE
2013.1, NA, MOUS, uid://A001/X121/X304, 2013.1.00726.S, PartiallyObserved, 323, 233, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X304, Serpens__a_07_12
2013.1, NA, MOUS, uid://A001/X122/X554, 2013.1.00395.S, PartiallyObserved, 328, 238, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X554, Do Not Use
2013.1, NA, MOUS, uid://A001/X121/X1c1, 2013.1.00234.S, FullyObserved, 282, 268, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X1c1, G331.372_a_06_7M
2013.1, NA, MOUS, uid://A001/X121/Xa9, 2013.1.00976.S, PartiallyObserved, 361, 271, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/Xa9, NLTT_333_TE_12_sessions
2013.1, NA, SB, uid://A002/X95de6f/X21, 2013.1.00952.S, Running, 101, 99, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X95de6f/X21, SDSS_J09_a_06_TP
2013.1, NA, SB, uid://A001/X144/X16c, 2013.1.00672.S, Phase2Submitted, 194, 164, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X144/X16c, DK_Tau_a_07_TE
2013.1, NA, SB, uid://A001/X144/X16d, 2013.1.00672.S, Phase2Submitted, 194, 164, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X144/X16d, IT_Tau_a_07_TE
2013.1, NA, SB, uid://A001/X144/X177, 2013.1.00817.S, Phase2Submitted, 194, 164, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X144/X177, MS_0451._a_07_TE
2013.1, NA, SB, uid://A001/X145/X257, 2013.1.00874.S, Phase2Submitted, 194, 164, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X145/X257, LRLL_543_a_07_TE
2013.1, NA, SB, uid://A001/X145/X223, 2013.1.00600.S, Phase2Submitted, 201, 171, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X145/X223, NGC6334I_a_06_TE
2013.1, NA, SB, uid://A001/X145/X224, 2013.1.00600.S, Phase2Submitted, 201, 171, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X145/X224, NGC6334I_a_03_TE
2013.1, NA, SB, uid://A001/X144/X133, 2013.1.00505.S, Phase2Submitted, 202, 172, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X144/X133, NGC_5044_a_06_TE
2013.1, NA, SB, uid://A001/X145/X201, 2013.1.00504.S, Phase2Submitted, 210, 180, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X145/X201, Orion-KL_a_09_TE
2013.1, NA, SB, uid://A001/X144/Xf1, 2013.1.00337.S, Phase2Submitted, 220, 190, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X144/Xf1, CHXR22E_a_06_TE
2013.1, NA, SB, uid://A001/X144/Xf2, 2013.1.00337.S, Phase2Submitted, 220, 190, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X144/Xf2, CHXR22E_a_06_TC
2013.1, NA, SB, uid://A001/X145/X23, 2013.1.00578.S, Phase2Submitted, 229, 199, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X145/X23, 850.00_a_07_TE
2013.1, NA, SB, uid://A001/X144/X1, 2013.1.01017.S, Phase2Submitted, 234, 204, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X144/X1, PG0050+1_a_06_TE
2013.1, NA, SB, uid://A001/X13f/Xf0, 2013.1.00447.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/Xf0, G10p6_a_06_TE
2013.1, NA, SB, uid://A001/X13e/X1db, 2013.1.00771.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13e/X1db, HH_48_a_06_TE
2013.1, NA, SB, uid://A001/X13e/X1dc, 2013.1.00771.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13e/X1dc, HH_48_a_06_TC
2013.1, NA, SB, uid://A001/X13e/X1dd, 2013.1.00771.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13e/X1dd, hh_48_a_07_TE
2013.1, NA, SB, uid://A001/X13e/X1de, 2013.1.00771.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13e/X1de, hh_48_a_07_TC
2013.1, NA, SB, uid://A001/X13f/X11c, 2013.1.00721.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X11c, PG_1302-_a_03_TE
2013.1, NA, SB, uid://A001/X13f/X11d, 2013.1.00721.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X11d, PG_0026+_a_03_TE
2013.1, NA, SB, uid://A001/X13f/X11e, 2013.1.00721.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X11e, PG_1307+_a_03_TE
2013.1, NA, SB, uid://A001/X13f/X11f, 2013.1.00721.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X11f, PG_1004+_a_03_TE
2013.1, NA, SB, uid://A001/X13f/X120, 2013.1.00721.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X120, PG_1435-_a_03_TE
2013.1, NA, SB, uid://A001/X13f/X146, 2013.1.01017.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X146, PG1011-0_a_06_TE
2013.1, NA, SB, uid://A001/X13f/X147, 2013.1.01017.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X147, PG1119+1_a_06_TE
2013.1, NA, SB, uid://A001/X13f/X148, 2013.1.01017.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X148, PG_1244+_a_06_TE
2013.1, NA, SB, uid://A001/X13f/X149, 2013.1.01017.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X149, PG1126-0_a_06_TE
2013.1, NA, SB, uid://A001/X13f/X14a, 2013.1.01017.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X14a, PG1351+2_a_06_TE
2013.1, NA, SB, uid://A001/X13f/X14b, 2013.1.01017.S, Phase2Submitted, 269, 239, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/X14b, PG2130+0_a_06_TE
2013.1, NA, SB, uid://A001/X13f/Xd6, 2013.1.00077.S, Phase2Submitted, 271, 241, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/Xd6, TW_Hya_a_07_TE
2013.1, NA, SB, uid://A001/X13f/Xd7, 2013.1.00077.S, Phase2Submitted, 271, 241, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13f/Xd7, HD_16329_a_07_TE
2012.A, NA, MOUS, uid://A002/X6f9b0f/X15a, 2012.A.00033.S, ObservingTimedOut, 118, 58, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X6f9b0f/X15a, ISON_346_12m_Epoch2
2012.A, NA, MOUS, uid://A002/X6f9b0f/X15c, 2012.A.00033.S, ObservingTimedOut, 118, 58, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X6f9b0f/X15c, ISON_346_12m_Epoch3
2012.A, NA, MOUS, uid://A002/X6f9b0f/X1f8, 2012.A.00033.S, ObservingTimedOut, 118, 58, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X6f9b0f/X1f8, ISON_351_12m_Epoch2_Part2
2012.A, NA, MOUS, uid://A002/X6f9b0f/X1fa, 2012.A.00033.S, ObservingTimedOut, 118, 58, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X6f9b0f/X1fa, ISON_351_12m_Epoch3_Part2
2012.A, NA, SB, uid://A002/X6f9b0f/X153, 2012.A.00033.S, Suspended, 526, 466, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X6f9b0f/X153, ISON_346_12m_Epoch2
2012.A, NA, SB, uid://A002/X6f9b0f/X1f1, 2012.A.00033.S, Suspended, 528, 468, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X6f9b0f/X1f1, ISON_351_12m_Epoch2_Part2
2012.A, NA, SB, uid://A002/X6f9b0f/X1f2, 2012.A.00033.S, Suspended, 528, 468, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X6f9b0f/X1f2, ISON_351_12m_Epoch3_Part2
2012.A, NA, SB, uid://A002/X6f9b0f/X154, 2012.A.00033.S, Suspended, 529, 469, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X6f9b0f/X154, ISON_346_12m_Epoch3
2012.1, EA, MOUS, uid://A002/X6444ba/X21, 2012.1.00940.S, ReadyToDeliver, 10, 4, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X6444ba/X21, CO_-0.40-0.22_HCN12m
2012.1, EA, MOUS, uid://A001/X148/Xd8, 2012.1.00603.S, FullyObserved, 34, 6, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xd8, N206_b_03_TP
2012.1, EA, MOUS, uid://A002/X5eed86/Xbc, 2012.1.00812.S, Ready, 737, 7, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X5eed86/Xbc, SGMC2_B3_12m
2012.1, EA, MOUS, uid://A002/X5d7935/X334, 2012.1.00034.S, ReadyToDeliver, 13, 7, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X5d7935/X334, I_Zw_1_Band6
2012.1, EA, MOUS, uid://A002/X5a9a13/X67d, 2012.1.01020.S, PipelineProcessing, 28, 14, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X5a9a13/X67d, SDF1100.001-b7cont
2012.1, EA, MOUS, uid://A002/X5eed86/X1d, 2012.1.00374.S, Ready, 763, 33, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X5eed86/X1d, IOK-1_Band6
2012.1, EA, MOUS, uid://A002/X5d7935/X127, 2012.1.00304.S, Processed, 54, 40, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X5d7935/X127, IRAS_04166_B6_12M
2012.1, EA, MOUS, uid://A002/X6f9b0f/Xde, 2012.1.00603.S, FullyObserved, 88, 60, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X6f9b0f/Xde, N171_7m
2012.1, EA, MOUS, uid://A002/X83535e/Xe, 2012.1.00786.S, PartiallyObserved, 241, 61, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X83535e/Xe, WISE_J18_b_07_TE
2012.1, EA, MOUS, uid://A002/X684eb5/Xd, 2012.1.00271.S, ObservingTimedOut, 125, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X684eb5/Xd, NGC604_12m_b3
2012.1, EA, MOUS, uid://A002/X684eb5/X11, 2012.1.00271.S, ObservingTimedOut, 125, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X684eb5/X11, TP_Amp-Cal_b3
2012.1, EA, MOUS, uid://A002/X684eb5/X13, 2012.1.00271.S, ObservingTimedOut, 125, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X684eb5/X13, NGC604_TP_b3
2012.1, EA, MOUS, uid://A002/X684eb5/X17, 2012.1.00271.S, ObservingTimedOut, 125, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X684eb5/X17, NGC604_12m_b7
2012.1, EA, MOUS, uid://A002/X684eb5/X19, 2012.1.00271.S, ObservingTimedOut, 125, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X684eb5/X19, NGC604_7m_b7
2012.1, EA, MOUS, uid://A002/X684eb5/X1b, 2012.1.00271.S, ObservingTimedOut, 125, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X684eb5/X1b, TP_Amp-Cal_b7
2012.1, EA, MOUS, uid://A002/X684eb5/X1d, 2012.1.00271.S, ObservingTimedOut, 125, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X684eb5/X1d, NGC604_TP_b7
2012.1, EA, MOUS, uid://A001/X147/X242, 2012.1.00554.S, FullyObserved, 93, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X242, N159E_a_03_TP
2012.1, EA, MOUS, uid://A001/X147/X240, 2012.1.00554.S, FullyObserved, 93, 65, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X240, J1256-0547_b_03_TP
2012.1, EA, MOUS, uid://A001/X147/X23a, 2012.1.00554.S, FullyObserved, 94, 66, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X23a, N159W_a_03_TP
2012.1, EA, MOUS, uid://A001/X147/X238, 2012.1.00554.S, FullyObserved, 94, 66, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X238, J1256-0547_a_03_TP
2012.1, EA, MOUS, uid://A001/X148/Xd6, 2012.1.00603.S, FullyObserved, 94, 66, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xd6, J1256-0547_h_03_TP
2012.1, EA, MOUS, uid://A002/X6444ba/Xe, 2012.1.00080.S, FullyObserved, 94, 66, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X6444ba/Xe, GC50MC_a_03_12
2012.1, EA, MOUS, uid://A001/X148/Xdc, 2012.1.00603.S, FullyObserved, 95, 67, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xdc, N206D_b_03_TP
2012.1, EA, MOUS, uid://A001/X148/Xd2, 2012.1.00603.S, FullyObserved, 95, 67, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xd2, J1256-0547_g_03_TP
2012.1, EA, MOUS, uid://A001/X148/Xda, 2012.1.00603.S, FullyObserved, 95, 67, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xda, J1256-0547_i_03_TP
2012.1, EA, MOUS, uid://A001/X148/Xd0, 2012.1.00603.S, FullyObserved, 95, 67, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xd0, N166_b_03_TP
2012.1, EA, MOUS, uid://A001/X148/Xce, 2012.1.00603.S, FullyObserved, 95, 67, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xce, J1256-0547_f_03_TP
2012.1, EA, MOUS, uid://A001/X148/Xde, 2012.1.00603.S, FullyObserved, 98, 70, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xde, J1256-0547_j_03_TP
2012.1, EA, MOUS, uid://A001/X148/Xd4, 2012.1.00603.S, FullyObserved, 98, 70, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xd4, N171_b_03_TP
2012.1, EA, MOUS, uid://A001/X148/Xe0, 2012.1.00603.S, FullyObserved, 98, 70, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xe0, GMC225_b_03_TP
2012.1, EA, MOUS, uid://A002/X7d1738/X18d, 2012.1.00621.S, PartiallyObserved, 251, 71, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X7d1738/X18d, sgra_star
2012.1, EA, MOUS, uid://A002/X8981ca/X5, 2012.1.00080.S, PartiallyObserved, 252, 72, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X8981ca/X5, GC50MC_b_03_TP
2012.1, EA, MOUS, uid://A002/X8981ca/X3, 2012.1.00080.S, PartiallyObserved, 252, 72, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X8981ca/X3, 3c454.3_b_03_TP
2012.1, EA, MOUS, uid://A002/X7fb989/X6, 2012.1.00187.S, PartiallyObserved, 257, 77, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X7fb989/X6, NGC_1097_Band7
2012.1, EA, MOUS, uid://A002/X7d1738/X162, 2012.1.00303.S, PartiallyObserved, 258, 78, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X7d1738/X162, ab_aurigae_12m_B7_repeat_x2
2012.1, EA, MOUS, uid://A002/X5d7935/X39c, 2012.1.00789.S, FullyObserved, 125, 97, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X5d7935/X39c, Uranus_a_06_TP
2012.1, EA, MOUS, uid://A002/X5d7935/X39d, 2012.1.00789.S, FullyObserved, 125, 97, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X5d7935/X39d, ngc_253_a_06_TP
2012.1, EA, MOUS, uid://A002/X7d1738/X11d, 2012.1.00657.S, PartiallyObserved, 280, 100, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X7d1738/X11d, NGC_1068
2012.1, EA, MOUS, uid://A001/X13e/Xd4, 2012.1.00789.S, PartiallyObserved, 283, 103, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13e/Xd4, DO NOT RUN
2012.1, EA, MOUS, uid://A001/X13e/Xd6, 2012.1.00789.S, PartiallyObserved, 283, 103, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13e/Xd6, DO NOT RUN1
2012.1, EA, MOUS, uid://A001/X13e/Xd8, 2012.1.00789.S, PartiallyObserved, 283, 103, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13e/Xd8, DO NOT RUN2
2012.1, EA, MOUS, uid://A001/X13e/Xda, 2012.1.00789.S, PartiallyObserved, 283, 103, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13e/Xda, DO NOT RUN3
2012.1, EA, MOUS, uid://A001/X13e/Xdc, 2012.1.00789.S, PartiallyObserved, 283, 103, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13e/Xdc, DO NOT RUN4
